日期,货源ID,司机ID,录音ID,录音时间,整车车长,是否成交,是否该司机成交,模型预测价格,司机净收入,司机出价,货主出价,定金,信息费,是否信息部,零担,备注,司机车长,司机车型,货源重量,货源体积,装卸方式,出发地区,到达地区,装货日期,装货时间,卸货日期,卸货时间,货物名称
20190630,12516609877283 ,600608457610247000 ,1263172,2019/6/30 6:51,6.8,1,0,,,,1600,,,,,,,,7,0,,瑶海区,松江区,,,,,
20190630,12516609877283 ,96436390800974500 ,1263251,2019/6/30 6:54,6.8,1,0,,,,1650,,,,,,,,7,0,,瑶海区,松江区,,,,,
20190630,12516609877283 ,96436390432412100 ,1264438,2019/6/30 7:27,6.8,1,1,,1650,,,,50,,,,6.8,高栏,7,0,,瑶海区,松江区,,,,,
20190630,12518603088350 ,600608457564795000 ,1266248,2019/6/30 8:03,4.2,1,1,,1100,,,,100,1,,#绿通#,,,4,0,,庐江县,上海市,,,,,
20190630,12519874792121 ,600608457584800000 ,1268543,2019/6/30 8:44,13,1,0,,,,4000,,,,,伊利,13,高低板,32,0,,长丰县,嘉定区,,,,,
20190630,12520227102121 ,96436390643197300 ,1289898,2019/6/30 21:42,17.5,1,1,,4500,,,,,,,,17.5,平板,31,0,,庐阳区,嘉定区,,,,,
20190630,12520329154132 ,600608457538436000 ,1269510,2019/6/30 8:59,6.8,1,0,,,1700,1600,,,,,货到付款,6.8,高栏,10,0,,瑶海区,浦东,,,,,
20190630,12520329154132 ,96436391500488400 ,1271589,2019/6/30 9:33,6.8,1,0,,,,1600,,,,,货到付款,6.8,平板,10,0,,瑶海区,浦东,,,,,
20190630,12520329154132 ,600608457524357000 ,1270046,2019/6/30 9:05,6.8,1,1,,1600,1600,,100,,,,,6.2,高栏,10,0,,瑶海区,浦东,,,,,
20190630,12521325630580 ,96436390415846100 ,1271250,2019/6/30 9:24,17.5,1,1,,3900,,,,,,,,,,31,0,,合肥市,嘉定区,,,,,
20190630,12522706856401 ,4000000000000660000 ,1278096,2019/6/30 11:58,4.2,1,1,,1100,,,,100,,,#绿通#,,,3,0,,巢湖市,闵行区,,,,,
20190630,12523495980692 ,95819431531305000 ,1275427,2019/6/30 10:50,9.6,1,0,,,,,,,,,,,,19,60,,肥东县,浦东,,,,,
20190630,12523495980692 ,4000000000002600000 ,1275050,2019/6/30 10:38,9.6,1,1,,4000,,,,,,,,16.5,厢式,19,60,一装两卸,肥东县,浦东,,,,,
20190630,12524062940621 ,600608457542699000 ,1277338,2019/6/30 11:35,9.6,1,1,,2200,,,,100,,,,9.6,,20,0,,巢湖市,嘉定区,,,,,绿通
20190630,12524611816585 ,96436391946966100 ,1277167,2019/6/30 11:31,4.2,1,1,,1300,1300,,,,,,,4.2,厢式,3,15,,肥西县,金山区,,,,,
20190630,12524612320621 ,600608457463152000 ,1277483,2019/6/30 11:39,4.2,1,1,,1400,,,100,,,,放空20公里，牛奶，压车费1天600元,,,1,20,,庐江县,浦东,20190701,早上,20190702,,
20190630,12524612320621 ,600608457530830000 ,1277082,2019/6/30 11:29,4.2,1,0,,,,1400,,,,,,,,1,20,,庐江县,浦东,,,,,
20190630,12525767087464 ,600608457557901000 ,1278789,2019/6/30 12:23,6.8,1,0,,,,1500,,,,,,,,10,0,,肥东县,青浦区,,,,,
20190630,12525767087464 ,96436391190815300 ,1278709,2019/6/30 12:20,6.8,1,1,,1500,,,,200,,,,,,10,0,,肥东县,青浦区,,,,,绿通
20190630,12526084561544 ,96268191727310100 ,1279164,2019/6/30 12:37,9.6,1,1,,,,,,,,,没有谈论价格,9.6,厢式,15,0,一装两卸,瑶海区,嘉定区,,,,,
20190630,12526414929006 ,4000000000000730000 ,1279886,2019/6/30 13:08,4.2,1,0,,,,800,,,,1,,,,1.2,10,,肥东县,松江区,,,,,
20190630,12526414929006 ,4000000000003360000 ,1280479,2019/6/30 13:31,4.2,1,1,,800,,,,,,1,,,,1.2,10,,肥东县,松江区,,,,,
20190630,12526757675834 ,96436391750465600 ,1280724,2019/6/30 13:43,13,1,1,,3000,,,,,,,,,,32,0,,巢湖市,宝山区,,,,,
20190630,12526757675834 ,4000000000000720000 ,1281557,2019/6/30 14:18,13,1,0,,,,3000,,,,,,,,32,0,,巢湖市,宝山区,,,,,
20190630,12527437176263 ,96436391021336000 ,1285311,2019/6/30 16:36,13,1,1,,3360,,,,,,,1000元油卡,,,32,0,,肥东县,金山区,,,,,
20190630,12527437176263 ,96436390598461300 ,1283698,2019/6/30 15:37,13,1,0,,,,,,,,,,,,32,0,,肥东县,金山区,,,,,
20190630,12527576183075 ,600608457558297000 ,1281957,2019/6/30 14:27,4.2,1,1,,1600,1600,,,,,,,,,0,17,一装三卸,高新技术开发区,浦东,,,,,
20190630,12527576183075 ,4000000000001430000 ,1281617,2019/6/30 14:19,4.2,1,0,,,,,,,,,,,,0,17,,高新技术开发区,浦东,,,,,
20190630,12527764799087 ,600608457604966000 ,1282224,2019/6/30 14:42,4.2,1,1,,1400,,,,,,,,,,3,0,,瑶海区,浦东,,,,,
20190630,12527764799087 ,600608457558297000 ,1282004,2019/6/30 14:33,4.2,1,0,,,,1300,,,,,,,,3,0,,瑶海区,浦东,,,,,
20190630,12527764799087 ,600608457586825000 ,1282031,2019/6/30 14:34,4.2,1,0,,,,1400,,,,,,,,3,0,,瑶海区,浦东,,,,,
20190630,12528165437563 ,96436391664936200 ,1287152,2019/6/30 17:54,4.2,1,1,,1400,,,,50,,,#绿通#,4.2,,5,0,,肥西县,浦东,,,,,
20190630,12528165437563 ,600608457550619000 ,1286394,2019/6/30 17:21,4.2,1,0,,,,1400,,,,,,,,6,0,,肥西县,浦东,,,,,
20190630,12528165437563 ,600608457609429000 ,1287002,2019/6/30 17:45,4.2,1,0,,,,1500,,,,,,,,6,0,,肥西县,浦东,,,,,
20190630,12528165437563 ,96315273782083000 ,1284144,2019/6/30 15:52,4.2,1,0,,,,1400,,,,,,,,6,0,,肥西县,浦东,,,,,
20190630,12528619688740 ,96436391410609700 ,1283801,2019/6/30 15:40,9.6,1,1,,2700,,,,100,,,,12.5,平板,18.5,0,,经济开发区,宝山区,,,,,
20190630,12528645999636 ,96436391977053400 ,1286115,2019/6/30 17:08,4.2,1,1,,1600,,,,,,,#零担#回单#,7.7,,,20,,长丰县,浦东,,,,,
20190630,12528645999636 ,96436390649884500 ,1285769,2019/6/30 16:53,4.2,1,0,,,1600,1500,,,,1,,,,0,20,,长丰县,浦东,,,,,
20190630,12528932609808 ,96436391410609700 ,1284205,2019/6/30 15:50,9.6,1,1,,2500,,,,,,,,12.5,平板,18,,,肥西县,宝山区,,,,,
20190630,12530678454190 ,600608457533855000 ,1287536,2019/6/30 18:13,4.2,1,1,,1300,1300,,,200,,,,,,4,,,庐阳区,青浦区,,,,,
20190630,12530756155345 ,23429835901583700 ,1288259,2019/6/30 18:57,13,1,1,,3800,,,,,,,需要现在装,13,平板,32,,,肥东县,奉贤区,,,,,
20190630,12530756155345 ,96436390543821800 ,1287126,2019/6/30 17:53,13,1,0,,,,3800,,200,,,,13,平板,32,,,肥东县,奉贤区,,,,,
20190630,12530756155345 ,23651742483966200 ,1287368,2019/6/30 18:05,13,1,0,,,,3800,,,,,,13,平板,32,,,肥东县,奉贤区,,,,,
20190630,12530756155345 ,4000000000000060000 ,1287139,2019/6/30 17:56,13,1,0,,,,3800,,,,,,13,平板,32,,,肥东县,奉贤区,,,,,
20190630,12530868612475 ,96436391105071000 ,1287212,2019/6/30 17:56,6.8,1,1,,2000,,,,,,,50%油卡,6.8,平板,,,,蜀山区,杨浦区,,,,,
20190630,12530868612475 ,96436390509242300 ,1287114,2019/6/30 17:49,6.8,1,0,,,2400,1800,,,,,,6.8,高栏,,,,蜀山区,杨浦区,,,,,
